X,Y,U,V,rho
1.309951827199835463e+02,7.212425813836566135e+01,-5.138999999999993573e-02,9.847999999999999809e-02,0.000000000000000000e+00
1.309951827199835463e+02,7.564251463292009703e+01,-9.533100000000002128e-01,-3.136600000000000499e-02,0.000000000000000000e+00
1.309951827199835463e+02,7.916077112747451849e+01,-1.557000000000000051e-01,1.073100000000000026e-01,0.000000000000000000e+00
1.309951827199835463e+02,8.267902762202893996e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,8.619728411658336142e+01,4.543200000000000016e-01,6.328099999999999836e-01,0.000000000000000000e+00
1.309951827199835463e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,9.675205360024662582e+01,-9.606000000000000094e-01,-1.713599999999999568e-01,0.000000000000000000e+00
1.309951827199835463e+02,1.002703100948010473e+02,4.410100000000000131e-01,6.591299999999999937e-01,0.000000000000000000e+00
1.309951827199835463e+02,1.037885665893554688e+02,6.698899999999999855e-01,5.099799999999999889e-01,0.000000000000000000e+00
1.328145602577611157e+02,3.518256494554422797e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,1.055476948366326795e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,1.407302597821769119e+01,-7.495100000000000096e-01,-3.556900000000000617e-01,0.000000000000000000e+00
1.328145602577611157e+02,1.759128247277211443e+01,5.818999999999995704e-02,-1.681520000000000237e-01,0.000000000000000000e+00
1.328145602577611157e+02,2.110953896732653590e+01,7.971700000000000452e-01,-7.091200000000008608e-02,0.000000000000000000e+00
1.328145602577611157e+02,2.462779546188096091e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,2.814605195643538238e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,3.166430845098980384e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,3.518256494554422886e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,3.870082144009865033e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,4.221907793465307179e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,4.573733442920749326e+01,3.411750000000000060e-01,8.465549999999998354e-01,0.000000000000000000e+00
1.328145602577611157e+02,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,5.277384741831634329e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,5.629210391287076476e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,5.981036040742518622e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,6.684687339653403626e+01,-3.859549999999999925e-01,8.100800000000000223e-01,0.000000000000000000e+00
1.328145602577611157e+02,7.036512989108845773e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,7.564251463292009703e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,7.916077112747451849e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,8.267902762202893996e+01,-2.102600000000000025e-01,9.324799999999999756e-01,0.000000000000000000e+00
1.328145602577611157e+02,8.619728411658336142e+01,-7.796999999999998376e-02,8.947499999999998233e-01,0.000000000000000000e+00
1.328145602577611157e+02,8.971554061113778289e+01,7.446099999999999941e-01,6.525199999999999889e-01,0.000000000000000000e+00
1.328145602577611157e+02,9.323379710569220435e+01,3.695499999999999896e-01,8.083050000000000512e-01,0.000000000000000000e+00
1.328145602577611157e+02,9.675205360024662582e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,1.002703100948010473e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.328145602577611157e+02,1.037885665893554688e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,3.518256494554422797e+00,3.806700000000000084e-01,5.711650000000000338e-01,0.000000000000000000e+00
1.346339377955386567e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,1.055476948366326795e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,1.407302597821769119e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,1.759128247277211443e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,2.110953896732653590e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,2.462779546188096091e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.346339377955386567e+02,2.814605195643538238e+01,-7.612400000000000277e-01,4.803399999999999892e-01,1.000000000000000000e+00
1.346339377955386567e+02,3.166430845098980384e+01,-8.198699999999999877e-01,3.858150000000000190e-01,1.000000000000000000e+00
1.346339377955386567e+02,3.518256494554422886e+01,-6.866100000000000536e-01,5.682500000000000329e-01,1.000000000000000000e+00
1.346339377955386567e+02,3.870082144009865033e+01,-4.050900000000000056e-01,4.012200000000000211e-01,1.000000000000000000e+00
1.346339377955386567e+02,4.221907793465307179e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,4.573733442920749326e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,5.277384741831634329e+01,-4.150349999999999873e-01,6.972249999999999837e-01,0.000000000000000000e+00
1.346339377955386567e+02,5.629210391287076476e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,5.981036040742518622e+01,-4.454150000000000054e-01,6.742050000000000542e-01,0.000000000000000000e+00
1.346339377955386567e+02,6.332861690197960769e+01,8.442199999999998594e-01,-3.846600000000000019e-01,0.000000000000000000e+00
1.346339377955386567e+02,6.684687339653403626e+01,-3.895500000000000074e-01,7.494899999999999896e-01,0.000000000000000000e+00
1.346339377955386567e+02,7.036512989108845773e+01,7.509700000000000264e-01,-5.150200000000000333e-01,0.000000000000000000e+00
1.346339377955386567e+02,7.388338638564287919e+01,-1.753750000000000031e-01,1.357249999999999845e-01,0.000000000000000000e+00
1.346339377955386567e+02,7.740164288019730066e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,8.091989937475172212e+01,-4.223199999999999732e-01,7.260499999999999732e-01,0.000000000000000000e+00
1.346339377955386567e+02,8.443815586930614359e+01,-5.157800000000000162e-01,1.602600000000000136e-01,0.000000000000000000e+00
1.346339377955386567e+02,8.795641236386056505e+01,-4.977150000000000185e-01,5.463120000000000198e-01,0.000000000000000000e+00
1.346339377955386567e+02,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,9.499292535296942219e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,9.851118184752384366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.346339377955386567e+02,1.020294383420782651e+02,-4.958500000000000130e-01,5.447130000000000027e-01,0.000000000000000000e+00
1.364533153333161977e+02,1.759128247277211399e+00,9.746300000000001074e-01,1.095300000000000024e-01,0.000000000000000000e+00
1.364533153333161977e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,8.795641236386057216e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,1.231389773094048046e+01,4.683189999999999298e-01,3.692750000000000199e-01,0.000000000000000000e+00
1.364533153333161977e+02,1.583215422549490192e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,1.935041072004932516e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,2.638692370915817165e+01,4.386599999999999944e-01,6.516450000000000298e-01,0.000000000000000000e+00
1.364533153333161977e+02,2.990518020371259311e+01,8.517299999999999871e-01,2.994299999999999740e-01,0.000000000000000000e+00
1.364533153333161977e+02,3.342343669826701813e+01,7.118400000000000283e-01,4.113200000000000189e-01,0.000000000000000000e+00
1.364533153333161977e+02,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,4.045994968737586106e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,4.397820618193028253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,4.749646267648471110e+01,4.293199999999999794e-01,6.305449999999999111e-01,0.000000000000000000e+00
1.364533153333161977e+02,5.101471917103913256e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,5.453297566559355403e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,5.805123216014797549e+01,7.556199999999998473e-01,5.015800000000000258e-01,0.000000000000000000e+00
1.364533153333161977e+02,6.156948865470239696e+01,-8.591999999999998527e-01,-2.726950000000000207e-01,0.000000000000000000e+00
1.364533153333161977e+02,6.508774514925681842e+01,-8.391399999999999970e-01,1.760899999999999688e-01,0.000000000000000000e+00
1.364533153333161977e+02,6.860600164381123989e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,7.212425813836566135e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,7.564251463292009703e+01,4.580000000000000182e-01,6.677400000000000002e-01,0.000000000000000000e+00
1.364533153333161977e+02,7.916077112747451849e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,8.267902762202893996e+01,-3.930850000000000177e-01,6.219400000000000484e-01,0.000000000000000000e+00
1.364533153333161977e+02,8.619728411658336142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,9.675205360024662582e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,1.002703100948010473e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.364533153333161977e+02,1.037885665893554688e+02,-1.428099999999999925e-01,9.790750000000000286e-01,0.000000000000000000e+00
1.382726928710937671e+02,3.518256494554422797e+00,-2.702899999999999747e-01,8.765600000000000058e-01,0.000000000000000000e+00
1.382726928710937671e+02,7.036512989108845595e+00,2.174899999999999889e-01,9.500750000000000028e-01,0.000000000000000000e+00
1.382726928710937671e+02,1.055476948366326795e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,1.583215422549490192e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,1.935041072004932516e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,2.638692370915817165e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,2.990518020371259311e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382726928710937671e+02,3.342343669826701813e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382726928710937671e+02,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382726928710937671e+02,4.045994968737586106e+01,-2.931500000000000217e-01,8.501049999999999995e-01,0.000000000000000000e+00
1.382726928710937671e+02,4.397820618193028253e+01,-6.153999999999999471e-01,6.563200000000000145e-01,0.000000000000000000e+00
1.382726928710937671e+02,4.749646267648471110e+01,-3.470449999999999924e-01,7.666100000000000136e-01,0.000000000000000000e+00
1.382726928710937671e+02,5.101471917103913256e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,5.453297566559355403e+01,3.383950000000000014e-01,3.638850000000000140e-01,0.000000000000000000e+00
1.382726928710937671e+02,5.805123216014797549e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,6.156948865470239696e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382726928710937671e+02,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.382726928710937671e+02,6.860600164381123989e+01,-4.405049999999999799e-01,5.245119999999999783e-01,1.000000000000000000e+00
1.382726928710937671e+02,7.212425813836566135e+01,-8.563499999999998336e-01,3.559100000000000597e-01,1.000000000000000000e+00
1.382726928710937671e+02,7.564251463292009703e+01,-3.854150000000000076e-01,7.395350000000000534e-01,0.000000000000000000e+00
1.382726928710937671e+02,7.916077112747451849e+01,-6.166000000000000369e-01,5.655999999999999917e-01,0.000000000000000000e+00
1.382726928710937671e+02,8.267902762202893996e+01,-3.437350000000000128e-01,2.901799999999999935e-01,0.000000000000000000e+00
1.382726928710937671e+02,8.619728411658336142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.382726928710937671e+02,9.675205360024662582e+01,-4.404799999999999827e-01,6.457950000000000079e-01,0.000000000000000000e+00
1.382726928710937671e+02,1.002703100948010473e+02,-7.909500000000000419e-01,4.036000000000000143e-01,0.000000000000000000e+00
1.382726928710937671e+02,1.037885665893554688e+02,-3.851550000000000251e-01,5.328289999999999971e-01,0.000000000000000000e+00
1.400920704088713080e+02,3.518256494554422797e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,7.036512989108845595e+00,4.875534999999999730e-01,3.565900000000000181e-01,0.000000000000000000e+00
1.400920704088713080e+02,1.055476948366326795e+01,9.481600000000000028e-01,-1.212099999999999844e-01,0.000000000000000000e+00
1.400920704088713080e+02,1.407302597821769119e+01,4.263250000000000095e-01,3.890449999999999742e-01,0.000000000000000000e+00
1.400920704088713080e+02,1.759128247277211443e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,2.110953896732653590e+01,-3.689379500000000145e-01,4.702000000000000068e-01,0.000000000000000000e+00
1.400920704088713080e+02,2.462779546188096091e+01,8.568200000000000260e-01,-4.130999999999999117e-01,0.000000000000000000e+00
1.400920704088713080e+02,2.814605195643538238e+01,4.526899999999999813e-01,3.178199999999999914e-01,0.000000000000000000e+00
1.400920704088713080e+02,3.166430845098980384e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,3.518256494554422886e+01,-3.541199999999999903e-01,8.529700000000000060e-01,0.000000000000000000e+00
1.400920704088713080e+02,3.870082144009865033e+01,-9.990000000000001101e-01,2.728900000000000770e-02,0.000000000000000000e+00
1.400920704088713080e+02,4.221907793465307179e+01,-4.976650000000000240e-01,4.980569499999999983e-01,0.000000000000000000e+00
1.400920704088713080e+02,4.573733442920749326e+01,-9.621300000000000407e-01,-5.552800000000001485e-02,0.000000000000000000e+00
1.400920704088713080e+02,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,5.277384741831634329e+01,1.107700000000000004e-02,4.163399999999999324e-01,0.000000000000000000e+00
1.400920704088713080e+02,5.629210391287076476e+01,4.690210000000000212e-01,6.469350000000000378e-01,0.000000000000000000e+00
1.400920704088713080e+02,5.981036040742518622e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,6.684687339653403626e+01,9.588499999999999801e-01,1.362299999999999622e-01,0.000000000000000000e+00
1.400920704088713080e+02,7.036512989108845773e+01,4.693300000000000249e-01,5.813450000000000006e-01,0.000000000000000000e+00
1.400920704088713080e+02,7.388338638564287919e+01,7.828100000000000058e-01,3.570400000000000240e-01,0.000000000000000000e+00
1.400920704088713080e+02,7.740164288019730066e+01,5.811499999999991672e-02,-1.230350000000000055e-01,0.000000000000000000e+00
1.400920704088713080e+02,8.091989937475172212e+01,7.529099999999998571e-01,-7.526699999999997281e-02,0.000000000000000000e+00
1.400920704088713080e+02,8.443815586930614359e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,8.795641236386056505e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,9.147466885841498652e+01,-3.960699999999999776e-01,3.217550000000000132e-01,0.000000000000000000e+00
1.400920704088713080e+02,9.499292535296942219e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,9.851118184752384366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,1.020294383420782651e+02,-9.051500000000000101e-01,-2.314299999999999968e-01,0.000000000000000000e+00
1.419114479466488490e+02,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,8.795641236386057216e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,1.231389773094048046e+01,9.043099999999999472e-01,2.448400000000000021e-01,0.000000000000000000e+00
1.419114479466488490e+02,1.583215422549490192e+01,4.448449999999999904e-01,6.402499999999999858e-01,0.000000000000000000e+00
1.419114479466488490e+02,1.935041072004932516e+01,-7.415300000000000225e-01,-4.244800000000000240e-01,0.000000000000000000e+00
1.419114479466488490e+02,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,2.638692370915817165e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,2.990518020371259311e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,3.342343669826701813e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,3.694169319282143960e+01,4.477599999999999983e-03,9.999550000000000383e-01,0.000000000000000000e+00
1.419114479466488490e+02,4.045994968737586106e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,4.397820618193028253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,4.749646267648471110e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,5.101471917103913256e+01,-2.556800000000000184e-01,8.138499999999998513e-01,0.000000000000000000e+00
1.419114479466488490e+02,5.453297566559355403e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,5.981036040742518622e+01,2.836699999999999777e-01,9.558200000000000029e-01,0.000000000000000000e+00
1.419114479466488490e+02,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,7.036512989108845773e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,7.388338638564287919e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,7.740164288019730066e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,8.091989937475172212e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,8.443815586930614359e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,8.795641236386056505e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,9.147466885841498652e+01,-4.249049999999999772e-01,6.646849999999999703e-01,0.000000000000000000e+00
1.419114479466488490e+02,9.499292535296942219e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,9.851118184752384366e+01,-4.014550000000000063e-01,4.293250000000000122e-01,0.000000000000000000e+00
1.419114479466488490e+02,1.020294383420782651e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,1.759128247277211399e+00,-8.061499999999998112e-01,4.050549999999999984e-01,0.000000000000000000e+00
1.437308254844263899e+02,5.277384741831633974e+00,-7.194399999999999684e-01,4.709200000000000053e-01,0.000000000000000000e+00
1.437308254844263899e+02,8.795641236386057216e+00,4.195699999999999985e-01,6.227350000000000385e-01,0.000000000000000000e+00
1.437308254844263899e+02,1.231389773094048046e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,1.583215422549490192e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,1.935041072004932516e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,2.286866721460374663e+01,3.961000000000000076e-01,3.256350000000000078e-01,0.000000000000000000e+00
1.437308254844263899e+02,2.638692370915817165e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,2.990518020371259311e+01,4.440000000000000370e-03,-9.147500000000000075e-02,0.000000000000000000e+00
1.437308254844263899e+02,3.342343669826701813e+01,-8.395899999999998364e-01,3.961500000000000021e-01,0.000000000000000000e+00
1.437308254844263899e+02,3.694169319282143960e+01,-3.835350000000000148e-01,7.429999999999999938e-01,0.000000000000000000e+00
1.437308254844263899e+02,4.045994968737586106e+01,-6.278899999999999482e-01,5.792300000000000226e-01,0.000000000000000000e+00
1.437308254844263899e+02,4.397820618193028253e+01,-3.156800000000000161e-01,8.851700000000000124e-01,0.000000000000000000e+00
1.437308254844263899e+02,4.749646267648471110e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,5.101471917103913256e+01,-4.373639999999999750e-01,6.867799999999999461e-01,0.000000000000000000e+00
1.437308254844263899e+02,5.453297566559355403e+01,-9.415000000000000036e-01,1.058200000000000252e-01,0.000000000000000000e+00
1.437308254844263899e+02,5.805123216014797549e+01,-4.574199999999999933e-01,6.007100000000000772e-01,0.000000000000000000e+00
1.437308254844263899e+02,6.156948865470239696e+01,-8.124400000000000510e-01,4.787000000000000144e-01,0.000000000000000000e+00
1.437308254844263899e+02,6.508774514925681842e+01,4.167629999999999946e-01,1.946799999999999919e-01,0.000000000000000000e+00
1.437308254844263899e+02,6.860600164381123989e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,7.212425813836566135e+01,4.318799999999999861e-01,3.069800000000000306e-01,0.000000000000000000e+00
1.437308254844263899e+02,7.564251463292009703e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,7.916077112747451849e+01,4.444649999999999990e-01,2.725600000000000245e-01,0.000000000000000000e+00
1.437308254844263899e+02,8.267902762202893996e+01,7.871299999999999963e-01,5.901300000000000434e-01,0.000000000000000000e+00
1.437308254844263899e+02,8.619728411658336142e+01,-9.863450000000000273e-01,7.650499999999996713e-03,0.000000000000000000e+00
1.437308254844263899e+02,8.971554061113778289e+01,9.434200000000000363e-01,1.427599999999999980e-01,0.000000000000000000e+00
1.437308254844263899e+02,9.323379710569220435e+01,8.761099999999998333e-01,1.127999999999999975e-01,0.000000000000000000e+00
1.437308254844263899e+02,9.675205360024662582e+01,5.473499999999999893e-02,-9.591100000000000181e-01,0.000000000000000000e+00
1.437308254844263899e+02,1.002703100948010473e+02,2.904699999999999990e-02,5.392500000000000071e-02,0.000000000000000000e+00
1.437308254844263899e+02,1.037885665893554688e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,3.518256494554422797e+00,4.016649999999999943e-01,6.620200000000000529e-01,0.000000000000000000e+00
1.455502030222039593e+02,7.036512989108845595e+00,7.517700000000000493e-01,2.655699999999999728e-01,0.000000000000000000e+00
1.455502030222039593e+02,1.055476948366326795e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,1.407302597821769119e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,1.759128247277211443e+01,-4.298150000000000026e-01,3.383199999999999541e-01,0.000000000000000000e+00
1.455502030222039593e+02,2.110953896732653590e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,2.462779546188096091e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,2.814605195643538238e+01,8.780499999999999972e-01,3.108999999999999542e-01,0.000000000000000000e+00
1.455502030222039593e+02,3.166430845098980384e+01,-3.839999999999954561e-03,-3.330500000000002903e-02,0.000000000000000000e+00
1.455502030222039593e+02,3.518256494554422886e+01,-7.271900000000000031e-01,-3.351500000000000590e-01,0.000000000000000000e+00
1.455502030222039593e+02,3.870082144009865033e+01,-4.258100000000000218e-01,5.938749999999999307e-01,0.000000000000000000e+00
1.455502030222039593e+02,4.221907793465307179e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,4.573733442920749326e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.455502030222039593e+02,5.277384741831634329e+01,-4.103899999999999770e-01,5.685400000000000453e-01,0.000000000000000000e+00
1.455502030222039593e+02,5.629210391287076476e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
